Bill to,TECH PROFUSE PRIVATE LIMITED
Invoice number,4444723585
Invoice date,31 Aug 2022
Due Date,30 Oct 2022
Billing ID,9907-5574-3959
Currency,INR
Invoice amount,"2,577,631.94"

Account,techprofuse.com
Domain name,Subscription,Description,Order name,Start date,End date,Quantity,PO number,Amount
glconstruction.in,Google Workspace Business Starter,Usage,4082131617-06,17 Aug,31 Aug,16,20221199,773.89
global.org.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3938431310-03,7 Aug,31 Aug,1,,96.77
globaleducationoverseas.com,Google Workspace Business Starter,Commitment,3431954674-03,1 Aug,31 Aug,6,,599.76
globallinkimpex.com,Google Workspace Business Starter,Commitment,3054646425-06,1 Aug,31 Aug,5,20210318,499.80
globalmineralsindia.com,Google Workspace Business Starter,Usage,3185754611-02,1 Aug,31 Aug,1,20210628,99.96
globalplacements.ind.in,Google Workspace Business Starter,Usage,4092519742-02,1 Aug,22 Aug,39,,"3,684.08"
globalplacements.ind.in,Google Workspace Business Starter,Usage,4092519742-02,23 Aug,31 Aug,40,,"1,555.90"
globalplacements.ind.in,Google Workspace Business Standard,Usage,4098637311-02,1 Aug,31 Aug,2,,"1,344.00"
globalsdg7hubs.org,Google Workspace Business Starter,Usage,3358236354-08,1 Aug,31 Aug,6,20211116,599.76
globaltravelanytime.com,Google Workspace Business Starter,Commitment,3506258035-04,1 Aug,31 Aug,1,,99.96
globalvisa-internationals.com,Google Workspace Business Starter,Usage,3660097158-02,1 Aug,31 Aug,1,20220621,99.96
globalvisaonline.com,Google Workspace Business Starter,Usage,3612037946-06,1 Aug,31 Aug,2,20220512,199.92
glowsunindustries.com,Google Workspace Business Starter,Usage,4318094407-02,24 Aug,24 Aug,10,,32.25
glowsunindustries.com,Google Workspace Business Starter,Usage,4318094407-02,25 Aug,31 Aug,4,,90.29
gmfc.in,Google Workspace Business Starter,Commitment,2977338752-06,1 Aug,14 Aug,1,20210070,45.14
gmfc.in,Google Workspace Business Starter,Commitment decrease,2977338752-09,15 Aug,15 Aug,1,20210070,0.00
gmgolds.com,Google Workspace Business Starter,Usage,4017264118-06,1 Aug,16 Aug,4,20221123,206.37
gmgolds.com,Google Workspace Business Starter,Usage,4017264118-06,17 Aug,31 Aug,5,20221123,241.83
gmibusinesspark.com,Google Workspace Business Starter,Usage,3928939999-05,1 Aug,31 Aug,7,,699.72
gmpcpune.com,Google Workspace Business Starter,Usage,3225705146-02,1 Aug,31 Aug,6,,599.76
gnanlex.net,Google Workspace Business Starter,Commitment,3099736909-02,1 Aug,29 Aug,9,20210450,841.59
gnanlex.net,Google Workspace Business Starter,Commitment decrease,3099736909-05,30 Aug,30 Aug,1,20210450,0.00
goausvisa.com.au,Google Workspace Business Starter,Usage,4123480518-06,25 Aug,31 Aug,2,20221235,45.14
godspeedcorp.in,Google Workspace Business Starter,Commitment,3418195569-03,1 Aug,31 Aug,1,,99.96
godspeedkashmir.com,Google Workspace Business Starter,Usage,3878604235-06,1 Aug,31 Aug,1,20221000,99.96
goflyx.com,Google Workspace Business Starter,Usage,3848454637-02,1 Aug,31 Aug,5,20220967,499.80
goldarrow.in,Google Workspace Business Starter,Usage,4011716588-02,1 Aug,31 Aug,3,,299.88
goldenarrowgym.in,Google Workspace Business Plus,Usage,2759673179-02,1 Aug,31 Aug,1,2021444,"1,008.00"
goldencm.in,Google Workspace Business Starter,Commitment,3090176766-06,1 Aug,31 Aug,1,20210420,99.96
goldhumans.com,Google Workspace Business Starter,Commitment,3084506890-06,1 Aug,31 Aug,4,20210400,399.84
goodgovern.com,Google Workspace Business Starter,Commitment,3348014310-04,1 Aug,31 Aug,10,,999.60
gopisfarm.com,Google Workspace Business Starter,Usage,4011532114-02,1 Aug,31 Aug,2,,199.92
govtsciencecollegedurg.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Commitment,2983045058-03,1 Aug,31 Aug,22,20210091,"2,640.00"
gpamravati.ac.in,Google Workspace for Education Plus – Legacy,Commitment,2679532320-05,1 Aug,31 Aug,5,2020191,"1,000.00"
gpandassociates.in,Google Workspace Business Starter,Usage,3724805404-02,1 Aug,31 Aug,8,20220738,799.68
gpengw.com,Google Workspace Business Starter,Usage,3756677382-02,1 Aug,31 Aug,1,20220817,99.96
gplautomation.com,Google Workspace Business Starter,Commitment,3959075141-06,1 Aug,31 Aug,2,20221092,199.92
gpnagar.ac.in,Google Workspace Business Plus,Usage,3883619208-06,1 Aug,1 Aug,1,20221004,32.52
gracectech.com,Google Workspace Business Starter,Commitment,2983555071-06,1 Aug,14 Aug,3,20210095,135.43
gracectech.com,Google Workspace Business Starter,Commitment decrease,2983555071-10,15 Aug,15 Aug,1,20210095,0.00
graceluxuryresidences.com,Google Workspace Business Starter,Commitment,2994613729-06,1 Aug,3 Aug,1,20210117,9.67
graspandco.com,Google Workspace Business Starter,Usage,3474363895-02,1 Aug,31 Aug,1,,99.96
gravitateoverseas.com,Google Workspace Business Starter,Commitment,3406205755-07,1 Aug,31 Aug,1,20211251,99.96
grbasmatiindia.com,Google Workspace Business Starter,Commitment,3301089356-07,1 Aug,31 Aug,10,,999.60
greenbud.co.in,Google Workspace Business Starter,Usage,3848519180-05,1 Aug,31 Aug,2,20220969,199.92
greenmetafin.com,Google Workspace Business Starter,Usage,3790977974-02,1 Aug,31 Aug,6,20220870,599.76
greenpledgefoundation.org,Google Workspace Business Starter,Usage,3856527001-06,1 Aug,31 Aug,1,20220983,99.96
greenvisionco.sa,Google Workspace Business Starter,Usage,3986020474-06,1 Aug,31 Aug,1,,99.96
greenwarrior.co.in,Google Workspace Business Starter,Commitment,3400547691-03,1 Aug,31 Aug,17,20211234,"1,699.32"
greenwoodimpex.com,Google Workspace Business Starter,Usage,3896145209-03,1 Aug,31 Aug,1,20221023,99.96
greenwoodresort.in,Google Workspace Business Starter,Commitment,3224685307-08,1 Aug,31 Aug,20,20210723,"1,999.20"
grevion.in,Google Workspace Business Starter,Usage,3749697696-06,1 Aug,31 Aug,3,20220809,299.88
grhonline.in,Google Workspace Business Starter,Usage,3237732718-08,1 Aug,31 Aug,5,20210759,499.80
groupindus.com,Google Workspace Business Starter,Usage,4293434821-02,18 Aug,18 Aug,13,20221366,41.91
groupindus.com,Google Workspace Business Starter,Usage,4293434821-02,19 Aug,31 Aug,5,20221366,209.59
growbig.media,Google Workspace Business Starter,Commitment,2956818379-06,1 Aug,5 Aug,1,20210015,16.13
growbio.in,Google Workspace Business Starter,Commitment,3163461591-06,1 Aug,31 Aug,1,20210579,99.96
growelimpex.com,Google Workspace Business Starter,Commitment,2962421831-12,1 Aug,7 Aug,20,20221249,451.43
growpad.co,Google Workspace Business Starter,Usage,3277528784-06,1 Aug,31 Aug,3,20210858,299.88
growthenics.com,Google Workspace Business Starter,Usage,4031492331-06,3 Aug,31 Aug,1,20221133,93.51
growthfn.com,Google Workspace Business Starter,Usage,3575168275-07,1 Aug,1 Aug,37,,156.63
growthfn.com,Google Workspace Business Starter,Usage,3575168275-07,2 Aug,4 Aug,38,,486.12
growthfn.com,Google Workspace Business Starter,Usage,3575168275-07,5 Aug,22 Aug,37,,"2,819.15"
growthfn.com,Google Workspace Business Starter,Usage,3575168275-07,23 Aug,31 Aug,38,,"1,458.35"
growupfinsolution.com,Google Workspace Business Starter,Usage,3971395924-06,1 Aug,31 Aug,1,20221099,99.96
gsaijobsupport.com,Google Workspace Business Starter,Commitment,3558911139-07,1 Aug,31 Aug,1,20220376,99.96
gvr-india.in,Google Workspace Business Starter,Commitment,3344694607-04,1 Aug,31 Aug,1,,99.96
gwpctsr.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3076527325-03,1 Aug,27 Aug,2,,209.04
gypsytalkies.com,Google Workspace Business Starter,Commitment,3440408730-04,1 Aug,31 Aug,1,,99.96
gzscampus.ac.in,Google Workspace Business Plus,Usage,4153723883-06,28 Aug,31 Aug,1,20221248,130.07
hachiwithlove.com,Google Workspace Business Starter,Usage,3896428312-02,1 Aug,31 Aug,1,,99.96
hadapsarpolyclinic.com,Google Workspace Business Starter,Commitment,3214906170-08,1 Aug,31 Aug,1,20210712,99.96
haidergroup.in,Google Workspace Business Starter,Commitment,2965655776-06,1 Aug,7 Aug,2,20210048,45.14
hanifassociates.com,Google Workspace Business Starter,Commitment,3280958783-04,1 Aug,31 Aug,2,,199.92
happelectric.com,Google Workspace Business Starter,Usage,3592017905-07,1 Aug,31 Aug,9,20220470,899.64
happylifeindia.in,Google Workspace Business Starter,Commitment,3073928369-05,1 Aug,31 Aug,1,20210371,99.96
happymentor.com,Google Workspace Business Starter,Usage,4303008590-02,20 Aug,20 Aug,6,,19.35
happymentor.com,Google Workspace Business Starter,Usage,4303008590-02,21 Aug,31 Aug,1,,35.47
happynhealthy.in,Google Workspace Business Starter,Commitment,3170394860-06,1 Aug,31 Aug,2,20210598,199.92
hareshtutorial.com,Google Workspace Business Standard,Usage,3175233063-11,1 Aug,31 Aug,1,,537.60
hariommsteels.com,Google Workspace Business Starter,Usage,3860287057-06,1 Aug,31 Aug,1,20220987,99.96
harmonycreation.in,Google Workspace Business Starter,Usage,3729102104-02,1 Aug,31 Aug,10,20220769,999.60
harnitorgochemi.in,Google Workspace Business Starter,Commitment,3548179034-02,1 Aug,31 Aug,1,20220342,99.96
hashva.com,Google Workspace Business Starter,Usage,3872751506-04,1 Aug,31 Aug,4,20221001,399.84
hasiniestates.in,Google Workspace Business Starter,Usage,3819804971-06,1 Aug,31 Aug,4,,399.84
hatejfutronics.com,Google Workspace Business Starter,Usage,3464464025-02,1 Aug,31 Aug,3,,299.88
havilahbharat.com,Google Workspace Business Starter,Commitment,3018359040-06,1 Aug,5 Aug,3,20210213,48.37
havilahbharat.com,Google Workspace Business Starter,Commitment decrease,3018359040-10,6 Aug,6 Aug,1,2022365,0.00
hazursahib.com,Google Workspace Enterprise Plus,Commitment,3115324322-03,1 Aug,31 Aug,4,20210484,"6,720.00"
hcbindia.com,Google Workspace Business Starter,Usage,4221644747-02,6 Aug,10 Aug,19,20221293,306.33
hcbindia.com,Google Workspace Business Starter,Usage,4221644747-02,11 Aug,11 Aug,15,20221293,48.37
hcbindia.com,Google Workspace Business Starter,Usage,4221644747-02,12 Aug,31 Aug,14,20221293,902.86
hcob.in,Google Workspace Business Starter,Usage,3442546330-07,1 Aug,31 Aug,13,20220033,"1,299.48"
health24india.in,Google Workspace Business Starter,Commitment,3191066240-03,1 Aug,31 Aug,1,,99.96
healthyysoullife.com,Google Workspace Business Standard,Usage,3138133990-06,1 Aug,31 Aug,2,,"1,075.20"
healurheart.com,Google Workspace Business Starter,Commitment,3443023368-03,1 Aug,31 Aug,1,20220036,99.96
hedgewarhighersec.com,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3464486545-03,1 Aug,31 Aug,1,20220110,120.00
hedgewarschoolgoa.com,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3045275329-03,1 Aug,16 Aug,1,,61.93
heliosintrix.com,Google Workspace Business Starter,Usage,3237808186-02,1 Aug,31 Aug,12,20210780,"1,199.52"
hellocars.co.in,Google Workspace Business Starter,Usage,3809258706-02,1 Aug,31 Aug,1,20220910,99.96
herbaltrade.com,Google Workspace Business Starter,Commitment,3933706743-02,1 Aug,31 Aug,45,,"4,536.00"
hexagraf.com,Google Workspace Business Standard,Usage,3447223151-02,1 Aug,31 Aug,2,20220051,"1,075.20"
hexavalent.in,Google Workspace Business Starter,Commitment,3020829130-06,1 Aug,29 Aug,1,20210222,93.51
hexavalent.in,Google Workspace Business Starter,Commitment decrease,3020829130-10,30 Aug,30 Aug,1,20210222,0.00
hexindesigners.com,Google Workspace Business Starter,Usage,4144386550-02,1 Aug,31 Aug,2,2021927,199.92
heywpgenie.com,Google Workspace Business Starter,Commitment,3422343719-03,1 Aug,31 Aug,1,20211305,99.96
hidreamz.com,Google Workspace Business Starter,Usage,3514819520-06,1 Aug,31 Aug,8,20220231,799.68
hidreamz.org,Google Workspace Business Standard,Usage,3884176847-06,1 Aug,31 Aug,1,20221005,537.60
highwayinfrastructure.in,Google Workspace Business Starter,Commitment,3075139433-05,1 Aug,31 Aug,7,20210377,699.72
himalayanautos.com,Google Workspace Business Starter,Commitment,3534271457-07,1 Aug,31 Aug,18,,"1,799.28"
hiraautomation.com,Google Workspace Business Starter,Commitment,2946360427-07,1 Aug,1 Aug,8,20210328,25.79
hiraautomation.com,Google Workspace Business Starter,Commitment decrease,2946360427-10,2 Aug,2 Aug,1,20210328,0.00
hiranipolyplast.com,Google Workspace Business Starter,Usage,3629119684-02,1 Aug,31 Aug,1,20220552,99.96
hirefullstacks.com,Google Workspace Business Starter,Usage,3350930323-08,1 Aug,31 Aug,9,20211085,899.64
hiregenie.in,Google Workspace Business Starter,Usage,3943274044-06,1 Aug,31 Aug,1,20221083,99.96
hitech-casting.com,Google Workspace Business Standard,Usage,3680922410-06,1 Aug,31 Aug,1,20220671,537.60
hitexcarpet.com,Google Workspace Business Starter,Usage,3093174488-06,1 Aug,31 Aug,12,20210429,"1,199.52"
hitexsynthetic.com,Google Workspace Business Starter,Usage,3099921114-06,1 Aug,31 Aug,3,20210428,299.88
hithimpex.com,Google Workspace Business Starter,Usage,3856753554-02,1 Aug,31 Aug,20,,"1,999.20"
hockeygp.com,Google Workspace Business Starter,Commitment,3045863863-06,1 Aug,17 Aug,1,20210289,54.82
hockeygp.com,Google Workspace Business Starter,Commitment decrease,3045863863-09,18 Aug,18 Aug,1,202032,0.00
holasupport.com.au,Google Workspace Business Starter,Usage,2698524949-07,1 Aug,5 Aug,20,2021331,541.93
holasupport.com.au,Google Workspace Business Starter,Usage,2698524949-07,6 Aug,6 Aug,21,2021331,0.00
holidaypack.in,Google Workspace Business Starter,Usage,3402565912-03,1 Aug,21 Aug,9,20211240,609.43
holidaypack.in,Google Workspace Business Starter,Usage,3402565912-03,22 Aug,31 Aug,13,20211240,419.19
holidayshire.com,Google Workspace Business Starter,Usage,3646114416-02,1 Aug,31 Aug,2,20220600,199.92
holistic-enterprise.eu,Google Workspace Business Starter,Usage,4102559110-07,20 Aug,31 Aug,4,20221218,154.78
holycowlakshyam.co.in,Google Workspace Business Starter,Usage,3007395047-06,1 Aug,26 Aug,1,20210167,83.83
holycowlakshyam.co.in,Google Workspace Business Starter,Usage,3007395047-06,27 Aug,27 Aug,2,20210167,0.00
homerevise.co.in,Google Workspace Business Starter,Commitment,3015198078-05,1 Aug,26 Aug,7,20210820,586.86
homerevise.co.in,Google Workspace Business Starter,Commitment decrease,3015198078-07,27 Aug,27 Aug,1,20210199,0.00
homesevak.com,Google Workspace Business Starter,Usage,3801991326-02,1 Aug,31 Aug,2,,199.92
honestygroup.co.in,Google Workspace Business Starter,Commitment,3167842392-08,1 Aug,31 Aug,7,20211257,699.72
honestygroup.co.in,Google Workspace Business Starter,Commitment increase,3167842392-09,18 Aug,31 Aug,1,20221368,45.14
honicel.in,Google Workspace Business Starter,Usage,3934858932-02,1 Aug,31 Aug,20,,"1,999.20"
hopetrader.in,Google Workspace Business Plus,Usage,3638540296-06,1 Aug,31 Aug,1,20220580,"1,008.00"
horizongreentech.com,Google Workspace Business Starter,Usage,3852103807-02,1 Aug,31 Aug,5,,499.80
hotelramaheritage.com,Google Workspace Business Starter,Commitment,3355301677-07,1 Aug,31 Aug,3,,299.88
hrgoelgroup.com,Google Workspace Business Starter,Usage,4022742795-02,1 Aug,3 Aug,11,20221126,106.41
hrgoelgroup.com,Google Workspace Business Starter,Usage,4022742795-02,4 Aug,15 Aug,10,20221126,386.94
hrgoelgroup.com,Google Workspace Business Starter,Usage,4022742795-02,16 Aug,31 Aug,12,20221126,619.11
hrgoelgroup.net,Google Workspace Business Starter,Commitment,3447047891-06,1 Aug,31 Aug,7,20220916,699.72
hsbconsulting.biz,Google Workspace Business Starter,Usage,3737735250-06,1 Aug,31 Aug,1,20220784,99.96
hsblwai.in,Google Workspace Business Starter,Commitment,3007004269-06,1 Aug,8 Aug,2,20210159,51.59
hsproconsulting.com,Google Workspace Business Starter,Commitment,3319511091-05,1 Aug,31 Aug,4,,399.84
htplindia.com,Google Workspace Business Starter,Usage,4328102466-02,25 Aug,30 Aug,11,,212.82
htplindia.com,Google Workspace Business Starter,Usage,4328102466-02,31 Aug,31 Aug,2,,6.45
hukamart.com,Google Workspace Business Starter,Commitment,3167618840-08,1 Aug,31 Aug,2,20221022,199.92
humsathee.com,Google Workspace Business Starter,Usage,3942135290-02,1 Aug,31 Aug,1,,99.96
hundredone.in,Google Workspace Business Starter,Usage,3690939174-07,1 Aug,2 Aug,5,20220671,32.25
hundredone.in,Google Workspace Business Starter,Usage,3690939174-07,3 Aug,31 Aug,6,20220671,561.06
hyderabadtoursandtravels.com,Google Workspace Business Starter,Usage,3734657940-02,1 Aug,31 Aug,7,20220780,699.72
hyrrokkinresearch.in.net,Google Workspace Business Plus,Usage,3645852481-06,1 Aug,31 Aug,3,20220604,"3,024.00"
i-hawkindia.com,Google Workspace Business Starter,Commitment,3067655342-06,1 Aug,31 Aug,1,20210356,99.96
i9innovations.in,Google Workspace Business Starter,Commitment,3187771939-04,1 Aug,31 Aug,5,20220250,499.80
i9solutions.co.in,Google Workspace Business Starter,Commitment,3055447558-06,1 Aug,31 Aug,2,20210324,199.92
iace.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3802306513-03,1 Aug,31 Aug,5,20220836,600.00
iacg.info,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3518081059-02,1 Aug,31 Aug,18,,"2,160.00"
ibnin.com,Google Workspace Business Starter,Usage,3632887860-02,1 Aug,31 Aug,1,,99.96
iconideas.in,Google Workspace Business Starter,Usage,4026633867-02,1 Aug,31 Aug,3,,299.88
icontech.in,Google Workspace Business Starter,Usage,3426942641-02,1 Aug,31 Aug,3,,299.88
icoolsport.in,Google Workspace Business Starter,Usage,3900748061-06,1 Aug,31 Aug,2,20221031,199.92
icrionlinelearning.com,Google Workspace Business Starter,Usage,4066302548-06,12 Aug,31 Aug,1,20221180,64.49
idealpathsoftwaresolutions.co.in,Google Workspace Business Starter,Usage,3235137069-08,1 Aug,31 Aug,1,20210774,99.96
identiqagroups.com,Google Workspace Business Starter,Usage,2783737969-02,1 Aug,7 Aug,1,202011,37.93
identiqagroups.com,Google Workspace Business Starter,Usage,2783737969-02,8 Aug,8 Aug,2,202011,0.00
idrreamcapital.com,Google Workspace Business Starter,Commitment,3440085636-04,1 Aug,31 Aug,2,,199.92
idtlogistics.in,Google Workspace Business Starter,Commitment,3368817042-06,1 Aug,31 Aug,2,20211138,199.92
iec-edu.com,Google Workspace Business Starter,Usage,3635935381-06,1 Aug,31 Aug,3,20220575,299.88
iexcell.net,Google Workspace Business Starter,Commitment,3256231534-02,1 Aug,31 Aug,1,20210806,99.96
ifxlogistics.com,Google Workspace Business Starter,Usage,3533318868-06,1 Aug,18 Aug,18,20220302,"1,044.74"
ifxlogistics.com,Google Workspace Business Starter,Usage,3533318868-06,19 Aug,26 Aug,16,20220302,412.74
ifxlogistics.com,Google Workspace Business Starter,Usage,3533318868-06,27 Aug,31 Aug,15,20220302,241.83
ifxlogistics.com,Google Workspace Business Standard,Usage,4296776877-02,18 Aug,25 Aug,2,,346.84
ifxlogistics.com,Google Workspace Business Standard,Usage,4296776877-02,26 Aug,31 Aug,3,,390.20
iiarp.org,Google Workspace Business Starter,Commitment,3412272322-04,1 Aug,31 Aug,1,,99.96
iiche.org.in,Google Workspace Business Starter,Usage,3791666173-02,1 Aug,31 Aug,4,,399.84
iimchyderabad.co.in,Google Workspace Business Plus,Usage,2274643379-10,1 Aug,25 Aug,3,2020254,"2,438.71"
iimchyderabad.co.in,Google Workspace Business Plus,Usage,2274643379-10,26 Aug,31 Aug,1,2020254,195.10
ikoreprojects.com,Google Workspace Business Starter,Usage,4054528054-06,10 Aug,31 Aug,8,ikoreprojects.com,567.51
ikrfm.com,Google Workspace Business Starter,Usage,3824822590-06,1 Aug,31 Aug,1,61052022,99.96
ilafoundation.co.in,Google Workspace Business Starter,Commitment,3367967839-04,1 Aug,31 Aug,5,,499.80
impilosensys.com,Google Workspace Business Starter,Commitment,3468384648-06,1 Aug,31 Aug,2,20220116,199.92
impressivecomputers.co.in,Google Workspace Business Starter,Commitment,3115480265-06,1 Aug,31 Aug,1,20210485,99.96
